"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 21 2012","2456191.999976852","369921601","42.66","1.85e-7","4.00e-8","-2.02","-","158.09","1e-8","0","bin216.log"
"Sep 28 2012","2456198.999976852","370526401","72.5","1.78e-7","3.10e-8","-2.02","-","151.58","1e-8","0","bin217.log"
"Oct 05 2012","2456205.999976852","371131201","39.75","1.69e-7","3.80e-8","-2.02","-","144.94","1e-8","0","bin218.log"
"Oct 12 2012","2456212.999976852","371736001","22.78","1.23e-7","3.42e-8","-2.02","-","138.24","1e-8","0","bin219.log"
"Oct 19 2012","2456219.999976852","372340801","81.17","2.42e-7","4.10e-8","-2.02","-","131.52","1e-8","0","bin220.log"
"Oct 26 2012","2456226.999976852","372945601","110.7","3.06e-7","4.70e-8","-2.02","-","124.80","1e-8","0","bin221.log"
"Nov 02 2012","2456233.999976852","373550401","112.01","3.29e-7","4.90e-8","-2.02","-","118.11","1e-8","0","bin222.log"
"Nov 09 2012","2456240.999976852","374155201","74.72","2.18e-7","3.90e-8","-2.02","-","111.47","1e-8","0","bin223.log"
"Nov 16 2012","2456247.999976852","374760001","15.45","9.59e-8","3.56e-8","-2.02","-","104.89","1e-8","0","bin224.log"
"Nov 23 2012","2456254.999976852","375364801","25.17","1.36e-7","3.92e-8","-2.02","-","98.38","1e-8","0","bin225.log"
"Nov 30 2012","2456261.999976852","375969601","49.08","1.91e-7","4.00e-8","-2.02","-","91.98","1e-8","0","bin226.log"
"Dec 07 2012","2456268.999976852","376574401","76.56","2.19e-7","3.80e-8","-2.02","-","85.69","1e-8","0","bin227.log"
"Dec 14 2012","2456275.999976852","377179201","116.02","3.12e-7","4.60e-8","-2.02","-","79.52","1e-8","0","bin228.log"
"Dec 21 2012","2456282.999976852","377784001","162.62","4.39e-7","5.60e-8","-2.02","-","73.47","1e-8","0","bin229.log"
"Dec 28 2012","2456289.999976852","378388801","530.46","8.34e-7","6.60e-8","-2.02","-","67.54","1e-8","0","bin230.log"
"Jan 04 2013","2456296.999976852","378993601","261.51","5.16e-7","5.40e-8","-2.02","-","61.73","1e-8","0","bin231.log"
"Jan 11 2013","2456303.999976852","379598401","373.85","7.10e-7","6.40e-8","-2.02","-","56.02","1e-8","0","bin232.log"
"Jan 18 2013","2456310.999976852","380203201","575.59","8.29e-7","6.40e-8","-2.02","-","50.42","1e-8","0","bin233.log"
"Jan 25 2013","2456317.999976852","380808001","655.65","9.05e-7","6.50e-8","-2.02","-","44.94","1e-8","0","bin234.log"
"Feb 01 2013","2456324.999976852","381412801","902.87","1.11e-6","7.00e-8","-2.02","-","39.61","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","388.64","6.96e-7","6.20e-8","-2.02","-","34.51","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","328.21","6.50e-7","6.30e-8","-2.02","-","29.77","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","306.78","6.28e-7","5.90e-8","-2.02","-","25.65","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","213.7","5.22e-7","6.10e-8","-2.02","-","22.54","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","185.75","5.46e-7","6.90e-8","-2.02","-","21.00","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","311","5.63e-7","5.50e-8","-2.02","-","21.43","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","358.16","5.78e-7","5.40e-8","-2.02","-","23.81","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","730.8","9.46e-7","6.60e-8","-2.02","-","27.70","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","1257.77","1.34e-6","8.00e-8","-2.02","-","32.62","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","289.31","4.77e-7","5.10e-8","-2.02","-","38.22","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","133.03","2.83e-7","4.00e-8","-2.02","-","44.28","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","98.43","2.48e-7","4.00e-8","-2.02","-","50.66","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","63.53","1.79e-7","3.50e-8","-2.02","-","57.27","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","96.58","2.66e-7","4.20e-8","-2.02","-","64.07","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","318.9","3.96e-7","3.70e-8","-2.02","-","71.01","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","237.45","5.58e-7","6.00e-8","-2.02","-","78.06","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","179.24","4.92e-7","5.70e-8","-2.02","-","85.19","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","148.72","3.78e-7","5.20e-8","-2.02","-","92.37","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","211.83","4.80e-7","5.50e-8","-2.02","-","99.58","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","220.53","5.47e-7","6.00e-8","-2.02","-","106.81","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","475.02","7.71e-7","6.30e-8","-2.02","-","114.02","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","509.04","8.16e-7","6.40e-8","-2.02","-","121.20","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","361.17","6.15e-7","5.70e-8","-2.02","-","128.34","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","317.96","6.04e-7","5.70e-8","-2.02","-","135.41","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","312.12","5.86e-7","5.60e-8","-2.02","-","142.40","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","249.65","5.50e-7","5.60e-8","-2.02","-","149.29","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","468.79","7.75e-7","6.40e-8","-2.02","-","156.02","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","742.01","7.65e-7","5.10e-8","-2.02","-","162.46","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","773.91","7.54e-7","4.70e-8","-2.02","-","168.20","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","538.24","7.83e-7","6.00e-8","-2.02","-","171.74","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","381.15","6.79e-7","5.90e-8","-2.02","-","170.31","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","460.47","8.11e-7","6.60e-8","-2.02","-","165.33","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","1205.96","1.45e-6","8.00e-8","-2.02","-","159.22","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","2790.41","2.38e-6","9.00e-8","-2.02","-","152.75","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","790.75","1.06e-6","7.10e-8","-2.02","-","146.12","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","470","7.86e-7","6.40e-8","-2.02","-","139.43","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","516.72","7.97e-7","6.50e-8","-2.02","-","132.71","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","285.92","9.38e-7","1.00e-7","-2.02","-","126.00","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","420.92","7.85e-7","6.80e-8","-2.02","-","119.30","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","542.2","1.01e-6","8.00e-8","-2.02","-","112.65","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","485.91","7.89e-7","6.30e-8","-2.02","-","106.05","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","169.25","4.26e-7","5.30e-8","-2.02","-","99.53","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","302.76","6.02e-7","5.90e-8","-2.02","-","93.11","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","157.01","6.57e-7","9.50e-8","-2.02","-","86.80","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","94.09","7.57e-7","1.33e-7","-2.02","-","80.61","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","128.43","5.57e-7","9.00e-8","-2.02","-","74.53","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","123.97","5.96e-7","9.40e-8","-2.02","-","68.59","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","147.8","8.27e-7","1.15e-7","-2.02","-","62.75","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","232.75","8.98e-7","1.05e-7","-2.02","-","57.03","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","138.13","9.54e-7","1.41e-7","-2.02","-","51.41","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","576.12","7.41e-7","5.40e-8","-2.02","-","45.91","1e-8","0","bin286.log"
"Jan 31 2014","2456688.999976852","412862401","1313.12","9.27e-7","4.70e-8","-2.02","-","40.55","1e-8","0","bin287.log"
"Feb 07 2014","2456695.999976852","413467201","456.22","9.58e-7","8.40e-8","-2.02","-","35.40","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","341.96","9.74e-7","9.60e-8","-2.02","-","30.58","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","238.7","9.50e-7","1.08e-7","-2.02","-","26.32","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","487.9","9.26e-7","7.70e-8","-2.02","-","23.00","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","121.98","6.53e-7","9.40e-8","-2.02","-","21.13","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","179.5","6.63e-7","8.10e-8","-2.02","-","21.20","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","492.28","9.98e-7","7.90e-8","-2.02","-","23.26","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","340.75","1.10e-6","1.07e-7","-2.02","-","26.92","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","1244.4","2.12e-6","1.20e-7","-2.02","-","31.69","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","694.6","1.71e-6","1.30e-7","-2.02","-","37.19","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","463.47","1.60e-6","1.40e-7","-2.02","-","43.17","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","809.44","1.13e-6","7.00e-8","-2.02","-","49.50","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","1129.63","1.27e-6","7.00e-8","-2.02","-","56.08","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","1623.16","1.65e-6","8.00e-8","-2.02","-","62.85","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","955.54","1.12e-6","7.00e-8","-2.02","-","69.77","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","2455.17","2.25e-6","9.00e-8","-2.02","-","76.80","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","2143.82","2.24e-6","1.00e-7","-2.02","-","83.92","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","3601.14","3.95e-6","1.30e-7","-2.02","-","91.09","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","12379.52","9.09e-6","1.80e-7","-2.02","-","98.30","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","16410.62","9.17e-6","1.60e-7","-2.02","-","105.53","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","8583.67","6.15e-6","1.50e-7","-2.02","-","112.74","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","4600.19","3.86e-6","1.20e-7","-2.02","-","119.93","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","2284.36","3.19e-6","1.40e-7","-2.02","-","127.07","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","1500.44","2.95e-6","1.60e-7","-2.02","-","134.16","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","3548.01","3.21e-6","1.10e-7","-2.02","-","141.17","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","2119.36","5.17e-6","2.40e-7","-2.02","-","148.08","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","1408.18","3.55e-6","1.90e-7","-2.02","-","154.84","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","2014.16","4.59e-6","2.10e-7","-2.02","-","161.35","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","1594.55","2.73e-6","1.40e-7","-2.02","-","167.27","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","1432.72","2.00e-6","1.00e-7","-2.02","-","171.41","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","969.86","2.28e-6","1.40e-7","-2.02","-","170.93","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","2141.08","3.90e-6","1.70e-7","-2.02","-","166.34","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","1867.08","3.92e-6","1.90e-7","-2.02","-","160.35","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","1059","2.81e-6","1.60e-7","-2.02","-","153.91","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","648.93","1.73e-6","1.30e-7","-2.02","-","147.31","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","349.89","1.37e-6","1.30e-7","-2.02","-","140.62","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","452.23","1.04e-6","9.00e-8","-2.02","-","133.91","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","367.98","9.66e-7","9.50e-8","-2.02","-","127.19","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","1186.22","2.40e-6","1.40e-7","-2.02","-","120.49","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","1177.98","2.40e-6","1.40e-7","-2.02","-","113.82","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","500.41","1.56e-6","1.30e-7","-2.02","-","107.22","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","649.66","1.75e-6","1.30e-7","-2.02","-","100.68","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","1389.68","3.13e-6","1.70e-7","-2.02","-","94.24","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","1330.03","2.11e-6","1.10e-7","-2.02","-","87.91","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","3229.69","3.01e-6","1.10e-7","-2.02","-","81.70","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","4374.22","3.71e-6","1.20e-7","-2.02","-","75.60","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","2259.44","2.28e-6","1.00e-7","-2.02","-","69.63","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","1664.7","2.06e-6","1.00e-7","-2.02","-","63.78","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","1189.61","1.60e-6","9.00e-8","-2.02","-","58.04","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","428.56","7.80e-7","6.50e-8","-2.02","-","52.40","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","223.39","5.27e-7","6.00e-8","-2.02","-","46.88","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","721.84","1.09e-6","8.00e-8","-2.02","-","41.49","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","5008.8","3.77e-6","1.20e-7","-2.02","-","36.29","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","2700.23","2.47e-6","1.00e-7","-2.02","-","31.40","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","2022.34","2.16e-6","9.00e-8","-2.02","-","27.02","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","1566.73","1.80e-6","9.00e-8","-2.02","-","23.50","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","1409.89","1.81e-6","9.00e-8","-2.02","-","21.33","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","1791.06","2.10e-6","9.00e-8","-2.02","-","21.04","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","918.42","2.38e-6","1.50e-7","-2.02","-","22.76","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","368.15","1.57e-6","1.50e-7","-2.02","-","26.18","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","292.47","8.24e-7","8.60e-8","-2.02","-","30.78","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","484.49","8.00e-7","6.40e-8","-2.02","-","36.17","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","396.95","6.84e-7","6.10e-8","-2.02","-","42.08","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","228.16","4.98e-7","5.50e-8","-2.02","-","48.36","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","527.91","7.61e-7","5.80e-8","-2.02","-","54.90","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","2407.68","2.13e-6","9.00e-8","-2.02","-","61.64","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","902.13","1.11e-6","7.00e-8","-2.02","-","68.53","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","569.1","8.39e-7","6.30e-8","-2.02","-","75.54","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","1153.89","1.31e-6","7.00e-8","-2.02","-","82.65","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","2345.83","2.00e-6","9.00e-8","-2.02","-","89.81","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","1304.34","1.45e-6","8.00e-8","-2.02","-","97.02","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","1178.83","1.72e-6","9.00e-8","-2.02","-","104.24","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","4111.53","3.28e-6","1.00e-7","-2.02","-","111.46","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","6219.17","5.16e-6","1.40e-7","-2.02","-","118.66","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","634.62","8.93e-7","6.50e-8","-2.02","-","125.81","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","407.31","6.94e-7","6.00e-8","-2.02","-","132.91","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","564.79","8.04e-7","6.20e-8","-2.02","-","139.93","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","815.4","1.11e-6","7.00e-8","-2.02","-","146.86","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","1123.14","1.32e-6","7.00e-8","-2.02","-","153.65","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","2806.32","2.49e-6","9.00e-8","-2.02","-","160.22","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","9932.24","7.72e-6","1.70e-7","-2.02","-","166.29","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","1221.58","1.57e-6","8.00e-8","-2.02","-","170.92","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","2563.65","2.58e-6","1.00e-7","-2.02","-","171.41","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","4264.88","3.62e-6","1.20e-7","-2.02","-","167.31","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","1304.98","1.61e-6","9.00e-8","-2.02","-","161.46","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","2541.63","2.77e-6","1.10e-7","-2.02","-","155.07","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","2580.47","2.84e-6","1.10e-7","-2.02","-","148.49","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","2579.33","2.60e-6","1.00e-7","-2.02","-","141.81","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","1982.89","2.23e-6","1.00e-7","-2.02","-","135.10","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","1977.06","2.26e-6","1.00e-7","-2.02","-","128.38","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","4717.82","3.92e-6","1.20e-7","-2.02","-","121.68","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","3290.52","2.93e-6","1.00e-7","-2.02","-","115.00","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","2412.17","2.48e-6","1.00e-7","-2.02","-","108.39","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","2203.57","2.41e-6","1.00e-7","-2.02","-","101.84","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","1735.89","1.90e-6","9.00e-8","-2.02","-","95.38","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","623.97","9.98e-7","7.10e-8","-2.02","-","89.03","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","391.95","8.80e-7","7.60e-8","-2.02","-","82.79","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","532.77","8.51e-7","6.50e-8","-2.02","-","76.68","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","1026.14","1.23e-6","7.00e-8","-2.02","-","70.69","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","2898.66","2.67e-6","1.00e-7","-2.02","-","64.81","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","2369.12","2.74e-6","1.10e-7","-2.02","-","59.05","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","3757.62","3.82e-6","1.30e-7","-2.02","-","53.40","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","4038.13","3.75e-6","1.20e-7","-2.02","-","47.85","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","2636.31","2.82e-6","1.10e-7","-2.02","-","42.43","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","2927.9","2.94e-6","1.10e-7","-2.02","-","37.20","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","2339.32","2.44e-6","1.00e-7","-2.02","-","32.24","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","796.72","1.10e-6","7.00e-8","-2.02","-","27.75","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","1250.35","1.55e-6","8.00e-8","-2.02","-","24.04","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","714.59","1.11e-6","7.00e-8","-2.02","-","21.59","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","3647.24","3.33e-6","1.10e-7","-2.02","-","20.94","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","1145.54","1.38e-6","8.00e-8","-2.02","-","22.32","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","508.65","8.37e-7","6.40e-8","-2.02","-","25.47","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","527.85","8.13e-7","6.20e-8","-2.02","-","29.90","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","738.32","1.05e-6","7.00e-8","-2.02","-","35.17","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","753.68","1.04e-6","7.10e-8","-2.02","-","41.00","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","292.35","6.02e-7","5.90e-8","-2.02","-","47.22","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","310.02","5.35e-7","5.10e-8","-2.02","-","53.72","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","306.97","5.27e-7","5.10e-8","-2.02","-","60.43","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","382.91","6.44e-7","5.70e-8","-2.02","-","67.30","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","1237.93","1.40e-6","8.00e-8","-2.02","-","74.29","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","1880.58","1.84e-6","8.00e-8","-2.02","-","81.38","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","411.79","6.60e-7","5.90e-8","-2.02","-","88.54","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","1102.19","1.30e-6","7.00e-8","-2.02","-","95.74","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","3478.49","4.59e-6","1.70e-7","-2.02","-","102.96","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","14734.3","7.53e-6","1.40e-7","-2.02","-","110.18","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","1706.81","1.68e-6","8.00e-8","-2.02","-","117.38","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","2349.38","2.44e-6","1.00e-7","-2.02","-","124.54","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","1954.35","2.05e-6","9.00e-8","-2.02","-","131.65","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","1218.23","2.45e-6","1.40e-7","-2.02","-","138.69","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","4874.59","3.97e-6","1.20e-7","-2.02","-","145.64","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","369.01","2.16e-6","2.10e-7","-2.02","-","152.46","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","2028.31","2.14e-6","9.00e-8","-2.02","-","159.08","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","2573.96","2.63e-6","1.10e-7","-2.02","-","165.28","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","2333.34","2.48e-6","1.00e-7","-2.02","-","170.30","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","1398.18","1.83e-6","1.00e-7","-2.02","-","171.74","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","577.24","8.35e-7","6.30e-8","-2.02","-","168.22","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","313.16","5.53e-7","5.50e-8","-2.02","-","162.55","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","566.27","9.23e-7","7.10e-8","-2.02","-","156.23","1e-8","0","bin425.log"
"Sep 30 2016","2457661.999965278","496929601","466.22","9.98e-7","8.20e-8","-2.02","-","149.67","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","812.49","1.30e-6","9.00e-8","-2.02","-","143.00","1e-8","0","bin427.log"
