"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 21 2012","2456191.999976852","369921601","34.57","1.38e-7","3.88e-8","-2.2","-","16.26","1e-8","0","bin216.log"
"Sep 28 2012","2456198.999976852","370526401","15.84","2.59e-7","1.09e-7","-2.2","-","9.40","1e-8","0","bin217.log"
"Oct 05 2012","2456205.999976852","371131201","144.93","3.13e-7","4.60e-8","-2.2","-","2.52","1e-8","0","bin218.log"
"Oct 12 2012","2456212.999976852","371736001","145.39","3.04e-7","4.20e-8","-2.2","-","4.40","1e-8","0","bin219.log"
"Oct 19 2012","2456219.999976852","372340801","19.23","9.34e-8","3.42e-8","-2.2","-","11.35","1e-8","0","bin220.log"
"Oct 26 2012","2456226.999976852","372945601","12.24","1.03e-7","3.99e-8","-2.2","-","18.33","1e-8","0","bin221.log"
"Nov 02 2012","2456233.999976852","373550401","16.53","1.05e-7","3.61e-8","-2.2","-","25.36","1e-8","0","bin222.log"
"Nov 09 2012","2456240.999976852","374155201","3.07","< 9.24e-8","-","-","-","32.43","1e-8","0","bin223.log"
"Nov 16 2012","2456247.999976852","374760001","33.84","1.04e-7","3.14e-8","-2.2","-","39.55","1e-8","0","bin224.log"
"Nov 23 2012","2456254.999976852","375364801","49.08","1.26e-7","2.96e-8","-2.2","-","46.73","1e-8","0","bin225.log"
"Nov 30 2012","2456261.999976852","375969601","17.69","6.94e-8","2.34e-8","-2.2","-","53.97","1e-8","0","bin226.log"
"Dec 07 2012","2456268.999976852","376574401","23.2","7.43e-8","2.39e-8","-2.2","-","61.26","1e-8","0","bin227.log"
"Dec 14 2012","2456275.999976852","377179201","40.11","1.20e-7","3.05e-8","-2.2","-","68.61","1e-8","0","bin228.log"
"Dec 21 2012","2456282.999976852","377784001","6.58","4.44e-8","2.67e-8","-2.2","-","75.99","1e-8","0","bin229.log"
"Dec 28 2012","2456289.999976852","378388801","15.04","1.13e-7","4.25e-8","-2.2","-","83.41","1e-8","0","bin230.log"
"Jan 04 2013","2456296.999976852","378993601","6.58","3.63e-8","2.15e-8","-2.2","-","90.84","1e-8","0","bin231.log"
"Jan 11 2013","2456303.999976852","379598401","26.55","1.05e-7","3.02e-8","-2.2","-","98.27","1e-8","0","bin232.log"
"Jan 18 2013","2456310.999976852","380203201","29.27","9.42e-8","2.58e-8","-2.2","-","105.68","1e-8","0","bin233.log"
"Jan 25 2013","2456317.999976852","380808001","16.8","6.43e-8","2.47e-8","-2.2","-","113.04","1e-8","0","bin234.log"
"Feb 01 2013","2456324.999976852","381412801","63.45","1.71e-7","3.30e-8","-2.2","-","120.35","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","33.35","1.40e-7","3.70e-8","-2.2","-","127.56","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","23.3","9.01e-8","3.03e-8","-2.2","-","134.68","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","66.28","1.64e-7","3.70e-8","-2.2","-","141.65","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","35.14","1.31e-7","3.74e-8","-2.2","-","148.45","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","24.4","1.83e-7","5.20e-8","-2.2","-","154.97","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","38.43","1.31e-7","3.00e-8","-2.2","-","161.05","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","65.61","1.38e-7","3.00e-8","-2.2","-","166.18","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","28.71","1.10e-7","3.38e-8","-2.2","-","169.15","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","20.51","1.21e-7","4.00e-8","-2.2","-","168.33","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","10.3","7.61e-8","3.25e-8","-2.2","-","164.40","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","14.1","8.78e-8","3.39e-8","-2.2","-","159.12","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","36.63","1.37e-7","3.86e-8","-2.2","-","153.32","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","23.35","9.88e-8","2.99e-8","-2.2","-","147.31","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","62.05","1.42e-7","2.90e-8","-2.2","-","141.20","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","23.22","2.17e-7","7.00e-8","-2.2","-","135.05","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","114.6","2.64e-7","4.10e-8","-2.2","-","128.86","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","75.32","1.85e-7","4.00e-8","-2.2","-","122.64","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","111.03","2.97e-7","4.60e-8","-2.2","-","116.39","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","75.6","2.15e-7","4.30e-8","-2.2","-","110.11","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","118.61","2.48e-7","3.80e-8","-2.2","-","103.77","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","327.23","3.77e-7","3.90e-8","-2.2","-","97.39","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","258.2","3.92e-7","4.20e-8","-2.2","-","90.96","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","118.62","3.14e-7","4.90e-8","-2.2","-","84.47","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","156.54","3.65e-7","5.20e-8","-2.2","-","77.94","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","286.03","5.03e-7","5.80e-8","-2.2","-","71.36","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","315.84","5.92e-7","6.40e-8","-2.2","-","64.73","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","145.73","3.74e-7","5.20e-8","-2.2","-","58.06","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","160.61","3.32e-7","4.70e-8","-2.2","-","51.37","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","92.2","2.16e-7","3.90e-8","-2.2","-","44.64","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","93.16","2.00e-7","3.80e-8","-2.2","-","37.88","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","116.84","2.92e-7","5.00e-8","-2.2","-","31.10","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","139.83","3.64e-7","5.50e-8","-2.2","-","24.30","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","208.33","4.53e-7","5.60e-8","-2.2","-","17.47","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","138.65","3.74e-7","5.40e-8","-2.2","-","10.62","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","114.77","3.52e-7","6.10e-8","-2.2","-","3.75","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","224.89","4.23e-7","4.70e-8","-2.2","-","3.17","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","62.19","2.29e-7","4.70e-8","-2.2","-","10.11","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","158.95","1.73e-7","2.50e-8","-2.2","-","17.09","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","61.45","1.63e-7","3.40e-8","-2.2","-","24.10","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","77.7","1.99e-7","4.00e-8","-2.2","-","31.17","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","39.01","1.61e-7","4.00e-8","-2.2","-","38.28","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","154.5","3.14e-7","4.60e-8","-2.2","-","45.45","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","495.69","7.12e-7","6.00e-8","-2.2","-","52.68","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","3868.27","2.00e-6","7.00e-8","-2.2","-","59.96","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","2278.24","1.55e-6","7.00e-8","-2.2","-","67.30","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","2220.06","1.95e-6","9.00e-8","-2.2","-","74.68","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","1281.98","1.98e-6","1.10e-7","-2.2","-","82.09","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","836.78","1.14e-6","8.00e-8","-2.2","-","89.52","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","463.52","5.81e-7","4.90e-8","-2.2","-","96.95","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","1523.43","1.45e-6","7.00e-8","-2.2","-","104.36","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","207.93","8.63e-7","1.23e-7","-2.2","-","111.74","1e-8","0","bin286.log"
"Feb 07 2014","2456695.999976852","413467201","442.28","9.02e-7","7.90e-8","-2.2","-","126.29","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","320.55","6.36e-7","6.70e-8","-2.2","-","133.42","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","440.27","7.81e-7","7.40e-8","-2.2","-","140.43","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","1358.23","1.94e-6","1.10e-7","-2.2","-","147.26","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","598.34","6.43e-7","5.00e-8","-2.2","-","153.84","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","233.12","6.23e-7","7.10e-8","-2.2","-","160.02","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","177.24","4.43e-7","6.20e-8","-2.2","-","165.38","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","1745.78","1.97e-6","1.00e-7","-2.2","-","168.87","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","8402","3.33e-6","8.00e-8","-2.2","-","168.76","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","624.04","1.04e-6","8.40e-8","-2.2","-","165.24","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","194.56","4.39e-7","5.70e-8","-2.2","-","160.11","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","377.09","6.11e-7","5.90e-8","-2.2","-","154.37","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","236.58","4.83e-7","5.80e-8","-2.2","-","148.39","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","588.91","7.26e-7","5.70e-8","-2.2","-","142.29","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","866.69","7.52e-7","5.10e-8","-2.2","-","136.14","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","252.31","3.90e-7","4.30e-8","-2.2","-","129.96","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","190.93","3.48e-7","4.20e-8","-2.2","-","123.75","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","178.07","2.79e-7","3.90e-8","-2.2","-","117.51","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","123.75","1.86e-7","3.10e-8","-2.2","-","111.23","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","80.43","1.61e-7","3.30e-8","-2.2","-","104.90","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","38.61","1.01e-7","2.80e-8","-2.2","-","98.53","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","85.25","1.76e-7","3.30e-8","-2.2","-","92.11","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","160.62","3.31e-7","4.50e-8","-2.2","-","85.63","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","512.13","8.46e-7","6.90e-8","-2.2","-","79.10","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","671.01","1.23e-6","9.00e-8","-2.2","-","72.53","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","1355.96","2.16e-6","1.10e-7","-2.2","-","65.91","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","135.19","3.21e-7","4.60e-8","-2.2","-","59.25","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","529.98","6.93e-7","5.40e-8","-2.2","-","52.56","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","157.2","5.44e-7","7.70e-8","-2.2","-","45.84","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","156.95","4.07e-7","5.70e-8","-2.2","-","39.09","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","151.03","3.69e-7","5.10e-8","-2.2","-","32.31","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","157.88","4.60e-7","6.40e-8","-2.2","-","25.51","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","280.32","6.73e-7","7.20e-8","-2.2","-","18.69","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","83.18","2.53e-7","5.00e-8","-2.2","-","11.84","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","89.14","2.25e-7","4.00e-8","-2.2","-","4.97","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","209.85","4.46e-7","5.20e-8","-2.2","-","1.95","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","106.15","2.94e-7","4.90e-8","-2.2","-","8.87","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","171.04","3.32e-7","4.80e-8","-2.2","-","15.84","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","89.42","3.08e-7","5.10e-8","-2.2","-","22.85","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","86.55","2.88e-7","5.70e-8","-2.2","-","29.91","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","258.78","5.80e-7","6.20e-8","-2.2","-","37.02","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","689.92","9.77e-7","6.80e-8","-2.2","-","44.18","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","2456.33","2.13e-6","8.00e-8","-2.2","-","51.39","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","560.01","7.79e-7","6.20e-8","-2.2","-","58.66","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","226.42","3.45e-7","3.80e-8","-2.2","-","65.99","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","238.87","3.60e-7","3.90e-8","-2.2","-","73.36","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","201.16","3.39e-7","4.20e-8","-2.2","-","80.77","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","170.56","3.66e-7","4.90e-8","-2.2","-","88.20","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","210","3.89e-7","4.70e-8","-2.2","-","95.63","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","111.74","2.98e-7","4.70e-8","-2.2","-","103.05","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","68.16","1.79e-7","3.50e-8","-2.2","-","110.43","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","62.55","1.71e-7","3.40e-8","-2.2","-","117.76","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","153.48","2.65e-7","3.60e-8","-2.2","-","125.01","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","140.21","2.55e-7","3.60e-8","-2.2","-","132.16","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","93.44","2.58e-7","4.40e-8","-2.2","-","139.19","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","84.06","2.62e-7","4.60e-8","-2.2","-","146.06","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","51.9","2.16e-7","4.70e-8","-2.2","-","152.69","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","223.67","5.24e-7","6.40e-8","-2.2","-","158.96","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","115.02","3.68e-7","5.70e-8","-2.2","-","164.52","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","30.21","1.39e-7","3.70e-8","-2.2","-","168.47","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","95.5","2.33e-7","4.00e-8","-2.2","-","169.08","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","113.17","2.47e-7","4.10e-8","-2.2","-","166.03","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","38.39","1.47e-7","4.20e-8","-2.2","-","161.08","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","9.42","8.07e-8","3.98e-8","-2.2","-","155.42","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","47.07","2.17e-7","4.60e-8","-2.2","-","149.46","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","593.94","1.00e-6","7.60e-8","-2.2","-","143.38","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","526.18","8.03e-7","6.10e-8","-2.2","-","137.24","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","279.16","3.97e-7","4.10e-8","-2.2","-","131.06","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","240.83","3.77e-7","4.40e-8","-2.2","-","124.85","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","119.05","3.32e-7","5.30e-8","-2.2","-","118.62","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","6207.68","5.48e-6","1.50e-7","-2.2","-","112.34","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","20060.84","5.05e-6","8.00e-8","-2.2","-","106.03","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","997.35","1.24e-6","8.00e-8","-2.2","-","99.67","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","463.56","8.00e-7","7.00e-8","-2.2","-","93.25","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","2314.1","1.84e-6","8.00e-8","-2.2","-","86.78","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","933.35","8.71e-7","5.50e-8","-2.2","-","80.27","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","192.8","3.77e-7","4.70e-8","-2.2","-","73.70","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","131.32","2.98e-7","4.60e-8","-2.2","-","67.09","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","144.03","3.60e-7","5.30e-8","-2.2","-","60.44","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","86.61","2.40e-7","4.50e-8","-2.2","-","53.75","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","35.45","1.71e-7","4.30e-8","-2.2","-","47.03","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","174.55","3.07e-7","4.10e-8","-2.2","-","40.29","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","296.01","4.43e-7","4.50e-8","-2.2","-","33.52","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","380.52","5.59e-7","5.00e-8","-2.2","-","26.72","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","116.48","3.14e-7","4.70e-8","-2.2","-","19.90","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","51.68","2.13e-7","4.80e-8","-2.2","-","13.06","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","97.77","3.10e-7","5.50e-8","-2.2","-","6.19","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","184.95","4.62e-7","6.40e-8","-2.2","-","0.73","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","304.43","5.74e-7","5.90e-8","-2.2","-","7.64","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","335.12","5.37e-7","5.30e-8","-2.2","-","14.60","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","126.49","2.78e-7","4.10e-8","-2.2","-","21.61","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","158.34","3.22e-7","4.30e-8","-2.2","-","28.65","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","470.34","7.21e-7","6.00e-8","-2.2","-","35.75","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","509.51","8.29e-7","6.80e-8","-2.2","-","42.90","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","465.63","7.68e-7","6.90e-8","-2.2","-","50.10","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","243.46","4.70e-7","5.30e-8","-2.2","-","57.37","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","283.06","4.33e-7","5.00e-8","-2.2","-","64.68","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","239.93","3.52e-7","4.00e-8","-2.2","-","72.05","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","183.69","2.94e-7","3.70e-8","-2.2","-","79.45","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","206.2","3.51e-7","4.20e-8","-2.2","-","86.88","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","161.02","4.85e-7","6.70e-8","-2.2","-","94.31","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","129.02","3.32e-7","5.40e-8","-2.2","-","101.73","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","481.34","6.75e-7","5.90e-8","-2.2","-","109.12","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","292.58","5.15e-7","5.60e-8","-2.2","-","116.46","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","435.47","5.39e-7","4.90e-8","-2.2","-","123.73","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","492.14","5.41e-7","4.50e-8","-2.2","-","130.90","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","493.91","6.02e-7","5.10e-8","-2.2","-","137.95","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","193.16","3.58e-7","4.70e-8","-2.2","-","144.85","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","89.79","2.73e-7","4.80e-8","-2.2","-","151.54","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","82.7","2.65e-7","4.70e-8","-2.2","-","157.88","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","83.06","2.72e-7","5.00e-8","-2.2","-","163.61","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","238.96","4.40e-7","5.10e-8","-2.2","-","167.96","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","489.99","5.12e-7","4.50e-8","-2.2","-","169.27","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","338.74","4.53e-7","4.50e-8","-2.2","-","166.76","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","106.13","2.65e-7","4.30e-8","-2.2","-","162.03","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","65.99","2.54e-7","5.10e-8","-2.2","-","156.45","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","31.39","1.53e-7","4.60e-8","-2.2","-","150.53","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","45.72","1.91e-7","4.80e-8","-2.2","-","144.47","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","435.84","7.39e-7","6.70e-8","-2.2","-","138.33","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","224.2","4.35e-7","4.90e-8","-2.2","-","132.16","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","138.71","2.54e-7","3.70e-8","-2.2","-","125.96","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","110.99","2.65e-7","4.00e-8","-2.2","-","119.73","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","359.72","7.21e-7","6.70e-8","-2.2","-","113.46","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","164.94","4.60e-7","6.30e-8","-2.2","-","107.15","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","50.1","2.35e-7","5.90e-8","-2.2","-","100.80","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","31.67","1.81e-7","4.60e-8","-2.2","-","94.39","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","52.35","1.84e-7","4.30e-8","-2.2","-","87.94","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","89.28","1.79e-7","3.10e-8","-2.2","-","81.43","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","39.84","9.90e-8","2.71e-8","-2.2","-","74.87","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","149.25","2.65e-7","3.90e-8","-2.2","-","68.26","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","43.74","2.24e-7","5.30e-8","-2.2","-","61.62","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","25.71","1.24e-7","3.74e-8","-2.2","-","54.94","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","12","5.06e-8","2.94e-8","-2.2","-","48.23","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","22.81","1.11e-7","3.84e-8","-2.2","-","41.49","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","15.17","9.28e-8","3.26e-8","-2.2","-","34.72","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","43.91","1.22e-7","2.77e-8","-2.2","-","27.93","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","28.87","1.05e-7","2.97e-8","-2.2","-","21.12","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","45.63","1.66e-7","3.70e-8","-2.2","-","14.28","1e-8","0","bin425.log"
"Sep 30 2016","2457661.999965278","496929601","136.48","2.42e-7","3.60e-8","-2.2","-","7.41","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","43.3","2.66e-7","6.40e-8","-2.2","-","0.55","1e-8","0","bin427.log"
"Oct 14 2016","2457675.999965278","498139201","48.3","2.28e-7","5.30e-8","-2.2","-","6.41","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","42.2","1.90e-7","4.90e-8","-2.2","-","13.36","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","38.8","1.35e-7","3.64e-8","-2.2","-","20.36","1e-8","0","bin430.log"
