"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 30 2016","2457661.999965278","496929601","30.67","2.73e-8","9.00e-9","-1.54","-","52.95","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","31.74","4.70e-8","1.63e-8","-1.54","-","47.17","1e-8","0","bin427.log"
"Oct 14 2016","2457675.999965278","498139201","84.81","6.28e-8","1.60e-8","-1.54","-","41.48","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","96.69","6.74e-8","1.60e-8","-1.54","-","35.90","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","93.19","4.26e-8","9.70e-9","-1.54","-","30.47","1e-8","0","bin430.log"
"Nov 04 2016","2457696.999965278","499953601","106.41","4.89e-8","1.03e-8","-1.54","-","25.33","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","149.07","6.11e-8","1.22e-8","-1.54","-","20.74","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","128.75","9.19e-8","1.83e-8","-1.54","-","17.29","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","147.92","9.12e-8","1.93e-8","-1.54","-","15.95","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","192.38","1.20e-7","2.08e-8","-1.54","-","17.43","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","139.46","9.10e-8","1.94e-8","-1.54","-","21.32","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","92.75","9.41e-8","2.22e-8","-1.54","-","26.71","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","100.77","6.65e-8","1.60e-8","-1.54","-","32.97","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","59.29","5.13e-8","1.52e-8","-1.54","-","39.73","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","88","6.31e-8","1.61e-8","-1.54","-","46.78","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","85.19","6.32e-8","1.68e-8","-1.54","-","53.99","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","221.96","1.29e-7","2.20e-8","-1.54","-","61.28","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","53.53","5.59e-8","1.61e-8","-1.54","-","68.58","1e-8","0","bin443.log"
"Feb 03 2017","2457787.9999537035","507816001","130.46","5.81e-8","1.39e-8","-1.54","-","75.85","1e-8","0","bin444.log"
"Feb 10 2017","2457794.9999537035","508420801","73.77","4.73e-8","1.31e-8","-1.54","-","83.05","1e-8","0","bin445.log"
"Feb 17 2017","2457801.9999537035","509025601","77.58","5.80e-8","1.49e-8","-1.54","-","90.15","1e-8","0","bin446.log"
"Feb 24 2017","2457808.9999537035","509630401","100.52","8.37e-8","1.83e-8","-1.54","-","97.17","1e-8","0","bin447.log"
"Mar 03 2017","2457815.9999537035","510235201","24.02","3.20e-8","1.28e-8","-1.54","-","104.08","1e-8","0","bin448.log"
"Mar 10 2017","2457822.9999537035","510840001","135.41","7.62e-8","1.66e-8","-1.54","-","110.89","1e-8","0","bin449.log"
"Mar 17 2017","2457829.9999537035","511444801","75.36","5.71e-8","1.50e-8","-1.54","-","117.62","1e-8","0","bin450.log"
"Mar 24 2017","2457836.9999537035","512049601","68.35","4.85e-8","1.39e-8","-1.54","-","124.27","1e-8","0","bin451.log"
"Mar 31 2017","2457843.9999537035","512654401","70.17","4.42e-8","1.24e-8","-1.54","-","130.87","1e-8","0","bin452.log"
"Apr 07 2017","2457850.9999537035","513259201","97.32","5.19e-8","1.23e-8","-1.54","-","137.43","1e-8","0","bin453.log"
"Apr 14 2017","2457857.9999537035","513864001","120.46","7.73e-8","1.70e-8","-1.54","-","143.96","1e-8","0","bin454.log"
"Apr 21 2017","2457864.9999537035","514468801","46.78","4.56e-8","1.45e-8","-1.54","-","150.48","1e-8","0","bin455.log"
"Apr 28 2017","2457871.9999537035","515073601","57.35","5.09e-8","1.49e-8","-1.54","-","156.99","1e-8","0","bin456.log"
"May 05 2017","2457878.9999537035","515678401","52.56","4.42e-8","1.49e-8","-1.54","-","163.47","1e-8","0","bin457.log"
"May 12 2017","2457885.9999537035","516283201","54.9","5.90e-8","1.57e-8","-1.54","-","169.75","1e-8","0","bin458.log"
"May 19 2017","2457892.9999537035","516888001","62.59","5.36e-8","1.43e-8","-1.54","-","174.76","1e-8","0","bin459.log"
"May 26 2017","2457899.9999537035","517492801","84.55","4.63e-8","1.37e-8","-1.54","-","173.36","1e-8","0","bin460.log"
"Jun 02 2017","2457906.9999537035","518097601","50.48","5.07e-8","1.46e-8","-1.54","-","167.41","1e-8","0","bin461.log"
"Jun 09 2017","2457913.9999537035","518702401","142.02","1.02e-7","2.10e-8","-1.54","-","160.66","1e-8","0","bin462.log"
"Jun 16 2017","2457920.9999537035","519307201","84.95","5.65e-8","1.53e-8","-1.54","-","153.67","1e-8","0","bin463.log"
"Jun 23 2017","2457927.9999537035","519912001","78.45","6.30e-8","1.71e-8","-1.54","-","146.57","1e-8","0","bin464.log"
"Jun 30 2017","2457934.9999537035","520516801","104.28","5.73e-8","1.34e-8","-1.54","-","139.42","1e-8","0","bin465.log"
"Jul 07 2017","2457941.9999537035","521121601","88.29","8.25e-8","1.96e-8","-1.54","-","132.27","1e-8","0","bin466.log"
"Jul 14 2017","2457948.9999537035","521726401","103.94","6.51e-8","1.55e-8","-1.54","-","125.15","1e-8","0","bin467.log"
"Jul 21 2017","2457955.9999537035","522331201","82.37","4.20e-8","1.20e-8","-1.54","-","118.10","1e-8","0","bin468.log"
"Jul 28 2017","2457962.9999537035","522936001","115.31","8.99e-8","1.90e-8","-1.54","-","111.14","1e-8","0","bin469.log"
"Aug 04 2017","2457969.9999537035","523540801","129.13","8.33e-8","1.78e-8","-1.54","-","104.28","1e-8","0","bin470.log"
"Aug 11 2017","2457976.9999537035","524145601","108.35","7.11e-8","1.65e-8","-1.54","-","97.55","1e-8","0","bin471.log"
"Aug 18 2017","2457983.9999537035","524750401","68.38","4.62e-8","1.47e-8","-1.54","-","90.95","1e-8","0","bin472.log"
"Aug 25 2017","2457990.9999537035","525355201","49.27","4.05e-8","1.30e-8","-1.54","-","84.48","1e-8","0","bin473.log"
"Sep 01 2017","2457997.9999537035","525960001","71.57","4.70e-8","1.37e-8","-1.54","-","78.15","1e-8","0","bin474.log"
"Sep 08 2017","2458004.9999537035","526564801","75.59","6.18e-8","1.64e-8","-1.54","-","71.94","1e-8","0","bin475.log"
"Sep 15 2017","2458011.9999537035","527169601","195.72","6.01e-8","1.17e-8","-1.54","-","65.85","1e-8","0","bin476.log"
"Sep 22 2017","2458018.9999537035","527774401","32.41","3.56e-8","1.31e-8","-1.54","-","59.87","1e-8","0","bin477.log"
"Sep 29 2017","2458025.9999537035","528379201","107.39","7.09e-8","1.72e-8","-1.54","-","53.98","1e-8","0","bin478.log"
"Oct 06 2017","2458032.9999537035","528984001","38.8","3.02e-8","1.31e-8","-1.54","-","48.19","1e-8","0","bin479.log"
"Oct 13 2017","2458039.9999537035","529588801","76.94","5.62e-8","1.48e-8","-1.54","-","42.49","1e-8","0","bin480.log"
"Oct 20 2017","2458046.9999537035","530193601","70.21","5.91e-8","1.60e-8","-1.54","-","36.88","1e-8","0","bin481.log"
"Oct 27 2017","2458053.9999537035","530798401","75.86","4.96e-8","1.34e-8","-1.54","-","31.42","1e-8","0","bin482.log"
"Nov 03 2017","2458060.9999537035","531403201","29.47","4.29e-8","1.42e-8","-1.54","-","26.21","1e-8","0","bin483.log"
"Nov 10 2017","2458067.9999537035","532008001","84.83","5.90e-8","1.52e-8","-1.54","-","21.49","1e-8","0","bin484.log"
"Nov 17 2017","2458074.9999537035","532612801","119.18","8.62e-8","1.94e-8","-1.54","-","17.78","1e-8","0","bin485.log"
"Nov 24 2017","2458081.9999537035","533217601","34.26","4.17e-8","1.46e-8","-1.54","-","15.99","1e-8","0","bin486.log"
"Dec 01 2017","2458088.9999537035","533822401","62.01","6.38e-8","1.68e-8","-1.54","-","16.97","1e-8","0","bin487.log"
"Dec 08 2017","2458095.9999537035","534427201","31.2","2.98e-8","1.18e-8","-1.54","-","20.49","1e-8","0","bin488.log"
"Dec 15 2017","2458102.9999537035","535032001","60.81","5.01e-8","1.59e-8","-1.54","-","25.68","1e-8","0","bin489.log"
"Dec 22 2017","2458109.9999537035","535636801","41.74","4.08e-8","1.35e-8","-1.54","-","31.81","1e-8","0","bin490.log"
"Dec 29 2017","2458116.9999537035","536241601","48.58","4.00e-8","1.18e-8","-1.54","-","38.50","1e-8","0","bin491.log"
"Jan 05 2018","2458123.9999537035","536846401","12.78","1.93e-8","1.01e-8","-1.54","-","45.51","1e-8","0","bin492.log"
"Jan 12 2018","2458130.9999537035","537451201","52.3","3.76e-8","1.25e-8","-1.54","-","52.70","1e-8","0","bin493.log"
"Jan 19 2018","2458137.9999537035","538056001","7.57","2.94e-8","2.03e-8","-1.54","-","59.99","1e-8","0","bin494.log"
"Jan 26 2018","2458144.9999537035","538660801","122.68","7.08e-8","1.66e-8","-1.54","-","67.29","1e-8","0","bin495.log"
"Feb 02 2018","2458151.9999537035","539265601","54.18","6.93e-8","2.23e-8","-1.54","-","74.56","1e-8","0","bin496.log"
"Feb 09 2018","2458158.9999537035","539870401","55.85","3.98e-8","1.24e-8","-1.54","-","81.77","1e-8","0","bin497.log"
"Feb 16 2018","2458165.9999537035","540475201","125.18","6.78e-8","1.45e-8","-1.54","-","88.90","1e-8","0","bin498.log"
"Feb 23 2018","2458172.9999537035","541080001","116.58","5.59e-8","1.33e-8","-1.54","-","95.93","1e-8","0","bin499.log"
"Mar 02 2018","2458179.9999537035","541684801","66.45","5.09e-8","1.39e-8","-1.54","-","102.86","1e-8","0","bin500.log"
"Mar 09 2018","2458186.9999537035","542289601","20.05","2.45e-8","1.13e-8","-1.54","-","109.69","1e-8","0","bin501.log"
"Mar 16 2018","2458193.9999537035","542894401","15.98","6.50e-8","2.99e-8","-1.54","-","116.43","1e-8","0","bin502.log"
"Apr 06 2018","2458214.9999537035","544708801","108.69","5.42e-8","1.28e-8","-1.54","-","136.26","1e-8","0","bin505.log"
"Apr 13 2018","2458221.9999537035","545313601","126.75","6.22e-8","1.22e-8","-1.54","-","142.80","1e-8","0","bin506.log"
"Apr 20 2018","2458228.9999537035","545918401","40.04","6.02e-8","1.91e-8","-1.54","-","149.32","1e-8","0","bin507.log"
"Apr 27 2018","2458235.9999537035","546523201","0.85"," 1.06e-7","-","-","-","155.84","1e-8","0","bin508.log"
"May 04 2018","2458242.9999537035","547128001","151.85","5.62e-8","1.07e-8","-1.54","-","162.33","1e-8","0","bin509.log"
"May 11 2018","2458249.9999537035","547732801","98.67","4.93e-8","1.16e-8","-1.54","-","168.67","1e-8","0","bin510.log"
"May 18 2018","2458256.9999537035","548337601","20.53","5.76e-8","2.19e-8","-1.54","-","174.13","1e-8","0","bin511.log"
"May 25 2018","2458263.9999537035","548942401","28.68","5.47e-8","1.92e-8","-1.54","-","174.16","1e-8","0","bin512.log"
"Jun 01 2018","2458270.9999537035","549547201","22.76","5.30e-8","2.36e-8","-1.54","-","168.56","1e-8","0","bin513.log"
"Jun 08 2018","2458277.9999537035","550152001","53.99","5.33e-8","1.53e-8","-1.54","-","161.88","1e-8","0","bin514.log"
"Jun 15 2018","2458284.9999537035","550756801","2.69"," 5.69e-8","-","-","-","154.92","1e-8","0","bin515.log"
"Jun 22 2018","2458291.9999537035","551361601","132.97","5.80e-8","1.18e-8","-1.54","-","147.83","1e-8","0","bin516.log"
"Jun 29 2018","2458298.9999537035","551966401","0"," 3.31e-7","-","-","-","140.69","1e-8","0","bin517.log"
"Jul 06 2018","2458305.9999537035","552571201","110.1","5.70e-8","1.47e-8","-1.54","-","133.54","1e-8","0","bin518.log"
"Jul 13 2018","2458312.9999537035","553176001","32.73","2.13e-8","8.30e-9","-1.54","-","126.41","1e-8","0","bin519.log"
"Jul 20 2018","2458319.9999537035","553780801","143.33","6.14e-8","1.35e-8","-1.54","-","119.34","1e-8","0","bin520.log"
"Jul 27 2018","2458326.9999537035","554385601","73.21","4.69e-8","1.15e-8","-1.54","-","112.36","1e-8","0","bin521.log"
"Aug 03 2018","2458333.9999537035","554990401","115.86","5.50e-8","1.31e-8","-1.54","-","105.49","1e-8","0","bin522.log"
"Aug 10 2018","2458340.9999537035","555595201","81.18","4.25e-8","1.03e-8","-1.54","-","98.74","1e-8","0","bin523.log"
"Aug 17 2018","2458347.9999537035","556200001","18.47","4.04e-8","1.82e-8","-1.54","-","92.11","1e-8","0","bin524.log"
"Aug 24 2018","2458354.9999537035","556804801","49.09","4.05e-8","1.41e-8","-1.54","-","85.62","1e-8","0","bin525.log"
"Aug 31 2018","2458361.9999537035","557409601","102.19","6.14e-8","1.34e-8","-1.54","-","79.26","1e-8","0","bin526.log"
"Sep 07 2018","2458368.9999537035","558014401","105.48","4.67e-8","1.12e-8","-1.54","-","73.03","1e-8","0","bin527.log"
"Sep 14 2018","2458375.9999537035","558619201","53.61","4.88e-8","1.65e-8","-1.54","-","66.92","1e-8","0","bin528.log"
"Sep 21 2018","2458382.9999537035","559224001","46.19","5.56e-8","1.85e-8","-1.54","-","60.92","1e-8","0","bin529.log"
"Sep 28 2018","2458389.9999537035","559828801","87.38","5.45e-8","1.26e-8","-1.54","-","55.02","1e-8","0","bin530.log"
"Oct 05 2018","2458396.9999537035","560433601","116.41","5.66e-8","1.27e-8","-1.54","-","49.21","1e-8","0","bin531.log"
"Oct 19 2018","2458410.9999537035","561643201","8.28","3.39e-8","3.40e-8","-1.54","-","37.87","1e-8","0","bin533.log"
"Oct 26 2018","2458417.9999537035","562248001","70.02","5.41e-8","1.55e-8","-1.54","-","32.38","1e-8","0","bin534.log"
"Nov 02 2018","2458424.9999537035","562852801","35.05","3.06e-8","1.39e-8","-1.54","-","27.11","1e-8","0","bin535.log"
"Nov 09 2018","2458431.9999537035","563457601","83.9","9.61e-8","2.36e-8","-1.54","-","22.28","1e-8","0","bin536.log"
"Nov 16 2018","2458438.9999537035","564062401","94.68","6.61e-8","1.55e-8","-1.54","-","18.33","1e-8","0","bin537.log"
"Nov 23 2018","2458445.9999537035","564667201","260.8","7.94e-8","1.32e-8","-1.54","-","16.12","1e-8","0","bin538.log"
"Nov 30 2018","2458452.9999537035","565272001","57","4.04e-8","1.33e-8","-1.54","-","16.59","1e-8","0","bin539.log"
"Dec 07 2018","2458459.9999537035","565876801","31.84","3.89e-8","1.30e-8","-1.54","-","19.72","1e-8","0","bin540.log"
"Dec 14 2018","2458466.9999537035","566481601","116.94","7.03e-8","1.33e-8","-1.54","-","24.67","1e-8","0","bin541.log"
"Dec 21 2018","2458473.9999537035","567086401","97.14","5.26e-8","1.25e-8","-1.54","-","30.67","1e-8","0","bin542.log"
"Dec 28 2018","2458480.9999537035","567691201","100.02","6.17e-8","1.36e-8","-1.54","-","37.28","1e-8","0","bin543.log"
"Jan 04 2019","2458487.9999537035","568296001","190.43","1.11e-7","1.94e-8","-1.54","-","44.25","1e-8","0","bin544.log"
"Jan 11 2019","2458494.9999537035","568900801","129.77","6.97e-8","1.52e-8","-1.54","-","51.42","1e-8","0","bin545.log"
"Jan 18 2019","2458501.9999537035","569505601","154.33","1.01e-7","1.91e-8","-1.54","-","58.69","1e-8","0","bin546.log"
"Jan 25 2019","2458508.9999537035","570110401","256.87","1.28e-7","1.90e-8","-1.54","-","65.99","1e-8","0","bin547.log"
"Feb 01 2019","2458515.9999537035","570715201","254.11","8.93e-8","1.44e-8","-1.54","-","73.27","1e-8","0","bin548.log"
"Feb 08 2019","2458522.9999537035","571320001","154.24","6.79e-8","1.33e-8","-1.54","-","80.50","1e-8","0","bin549.log"
"Feb 15 2019","2458529.9999537035","571924801","77.71","5.01e-8","1.19e-8","-1.54","-","87.64","1e-8","0","bin550.log"
"Feb 22 2019","2458536.9999537035","572529601","129.49","7.11e-8","1.45e-8","-1.54","-","94.69","1e-8","0","bin551.log"
"Mar 01 2019","2458543.9999537035","573134401","319.88","1.32e-7","2.10e-8","-1.54","-","101.63","1e-8","0","bin552.log"
"Mar 08 2019","2458550.9999537035","573739201","64.86","7.21e-8","1.78e-8","-1.54","-","108.48","1e-8","0","bin553.log"
"Mar 15 2019","2458557.9999537035","574344001","99.56","8.41e-8","1.80e-8","-1.54","-","115.24","1e-8","0","bin554.log"
"Mar 22 2019","2458564.9999537035","574948801","214.31","1.20e-7","2.06e-8","-1.54","-","121.92","1e-8","0","bin555.log"
"Mar 29 2019","2458571.9999537035","575553601","214.86","1.06e-7","1.93e-8","-1.54","-","128.53","1e-8","0","bin556.log"
"Apr 05 2019","2458578.9999537035","576158401","288.44","1.23e-7","1.90e-8","-1.54","-","135.10","1e-8","0","bin557.log"
"Apr 12 2019","2458585.9999537035","576763201","167.85","1.04e-7","2.02e-8","-1.54","-","141.64","1e-8","0","bin558.log"
"Apr 19 2019","2458592.9999537035","577368001","153.41","1.24e-7","2.43e-8","-1.54","-","148.16","1e-8","0","bin559.log"
"Apr 26 2019","2458599.9999537035","577972801","88.05","7.29e-8","1.70e-8","-1.54","-","154.68","1e-8","0","bin560.log"
"May 03 2019","2458606.9999537035","578577601","130.84","8.60e-8","1.86e-8","-1.54","-","161.18","1e-8","0","bin561.log"
"May 10 2019","2458613.9999537035","579182401","91.78","7.52e-8","1.77e-8","-1.54","-","167.57","1e-8","0","bin562.log"
"May 17 2019","2458620.9999537035","579787201","57.63","5.79e-8","1.58e-8","-1.54","-","173.33","1e-8","0","bin563.log"
"May 24 2019","2458627.9999537035","580392001","104.88","7.18e-8","1.68e-8","-1.54","-","174.79","1e-8","0","bin564.log"
"May 31 2019","2458634.9999537035","580996801","71.05","6.55e-8","1.90e-8","-1.54","-","169.68","1e-8","0","bin565.log"
"Jun 07 2019","2458641.9999537035","581601601","53.02","5.43e-8","2.07e-8","-1.54","-","163.10","1e-8","0","bin566.log"
"Jun 14 2019","2458648.9999537035","582206401","41.71","5.00e-8","1.60e-8","-1.54","-","156.17","1e-8","0","bin567.log"
"Jun 21 2019","2458655.9999537035","582811201","51.92","4.93e-8","1.54e-8","-1.54","-","149.10","1e-8","0","bin568.log"
"Jun 28 2019","2458662.9999537035","583416001","69.4","5.59e-8","1.61e-8","-1.54","-","141.96","1e-8","0","bin569.log"
"Jul 05 2019","2458669.9999537035","584020801","51.13","5.75e-8","1.63e-8","-1.54","-","134.81","1e-8","0","bin570.log"
"Jul 12 2019","2458676.9999537035","584625601","173.04","6.61e-8","1.25e-8","-1.54","-","127.67","1e-8","0","bin571.log"
"Jul 19 2019","2458683.9999537035","585230401","119.12","6.53e-8","1.43e-8","-1.54","-","120.59","1e-8","0","bin572.log"
"Jul 26 2019","2458690.9999537035","585835201","143.89","6.83e-8","1.47e-8","-1.54","-","113.60","1e-8","0","bin573.log"
"Aug 02 2019","2458697.9999537035","586440001","83.14","7.23e-8","1.82e-8","-1.54","-","106.70","1e-8","0","bin574.log"
"Aug 09 2019","2458704.9999537035","587044801","83.39","7.17e-8","1.70e-8","-1.54","-","99.92","1e-8","0","bin575.log"
"Aug 16 2019","2458711.9999537035","587649601","47.55","4.09e-8","1.41e-8","-1.54","-","93.28","1e-8","0","bin576.log"
"Aug 23 2019","2458718.9999537035","588254401","155.96","8.37e-8","1.78e-8","-1.54","-","86.76","1e-8","0","bin577.log"
"Aug 30 2019","2458725.9999537035","588859201","126.64","7.31e-8","1.49e-8","-1.54","-","80.38","1e-8","0","bin578.log"
"Sep 06 2019","2458732.9999537035","589464001","171.09","8.57e-8","1.46e-8","-1.54","-","74.13","1e-8","0","bin579.log"
"Sep 13 2019","2458739.9999537035","590068801","57.19","5.21e-8","1.53e-8","-1.54","-","68.00","1e-8","0","bin580.log"
"Sep 20 2019","2458746.9999537035","590673601","48.35","4.90e-8","1.51e-8","-1.54","-","61.98","1e-8","0","bin581.log"
"Sep 27 2019","2458753.9999537035","591278401","79.53","3.67e-8","1.06e-8","-1.54","-","56.06","1e-8","0","bin582.log"
"Oct 04 2019","2458760.9999537035","591883201","39.51","3.88e-8","1.30e-8","-1.54","-","50.24","1e-8","0","bin583.log"
"Oct 11 2019","2458767.9999537035","592488001","42.92","3.40e-8","1.25e-8","-1.54","-","44.50","1e-8","0","bin584.log"
"Oct 18 2019","2458774.9999537035","593092801","86.25","4.18e-8","1.27e-8","-1.54","-","38.86","1e-8","0","bin585.log"
"Oct 25 2019","2458781.9999537035","593697601","46.36","3.32e-8","1.23e-8","-1.54","-","33.34","1e-8","0","bin586.log"
"Nov 01 2019","2458788.9999537035","594302401","63.55","3.97e-8","1.32e-8","-1.54","-","28.02","1e-8","0","bin587.log"
"Nov 08 2019","2458795.9999537035","594907201","72.9","5.36e-8","1.44e-8","-1.54","-","23.09","1e-8","0","bin588.log"
"Nov 15 2019","2458802.9999537035","595512001","61.41","5.54e-8","1.60e-8","-1.54","-","18.93","1e-8","0","bin589.log"
"Nov 22 2019","2458809.9999537035","596116801","136.85","8.40e-8","1.64e-8","-1.54","-","16.34","1e-8","0","bin590.log"
"Nov 29 2019","2458816.9999537035","596721601","24.35","3.88e-8","1.47e-8","-1.54","-","16.29","1e-8","0","bin591.log"
"Dec 06 2019","2458823.9999537035","597326401","57.48","5.60e-8","1.66e-8","-1.54","-","19.00","1e-8","0","bin592.log"
"Dec 13 2019","2458830.9999537035","597931201","40.01","5.86e-8","1.70e-8","-1.54","-","23.70","1e-8","0","bin593.log"
"Dec 20 2019","2458837.9999537035","598536001","149.43","6.69e-8","1.33e-8","-1.54","-","29.56","1e-8","0","bin594.log"
"Dec 27 2019","2458844.9999537035","599140801","37.46","3.58e-8","1.13e-8","-1.54","-","36.08","1e-8","0","bin595.log"
"Jan 03 2020","2458851.9999537035","599745601","161.21","6.61e-8","1.37e-8","-1.54","-","42.99","1e-8","0","bin596.log"
"Jan 10 2020","2458858.9999537035","600350401","74.25","5.06e-8","1.30e-8","-1.54","-","50.13","1e-8","0","bin597.log"
"Jan 17 2020","2458865.9999537035","600955201","131.53","6.89e-8","1.55e-8","-1.54","-","57.39","1e-8","0","bin598.log"
"Jan 24 2020","2458872.9999537035","601560001","90.64","5.38e-8","1.46e-8","-1.54","-","64.70","1e-8","0","bin599.log"
"Jan 31 2020","2458879.9999537035","602164801","41.95","3.47e-8","1.17e-8","-1.54","-","71.98","1e-8","0","bin600.log"
"Feb 07 2020","2458886.9999537035","602769601","146.99","6.87e-8","1.34e-8","-1.54","-","79.22","1e-8","0","bin601.log"
"Feb 14 2020","2458893.9999537035","603374401","176.53","8.13e-8","1.45e-8","-1.54","-","86.38","1e-8","0","bin602.log"
"Feb 21 2020","2458900.9999537035","603979201","129.91","6.05e-8","1.35e-8","-1.54","-","93.44","1e-8","0","bin603.log"
"Feb 28 2020","2458907.9999537035","604584001","58.67","3.98e-8","1.22e-8","-1.54","-","100.41","1e-8","0","bin604.log"
"Mar 06 2020","2458914.9999537035","605188801","64.17","7.20e-8","1.71e-8","-1.54","-","107.27","1e-8","0","bin605.log"
"Mar 13 2020","2458921.9999537035","605793601","44.79","4.74e-8","1.45e-8","-1.54","-","114.04","1e-8","0","bin606.log"
"Mar 20 2020","2458928.9999537035","606398401","126.53","6.64e-8","1.58e-8","-1.54","-","120.74","1e-8","0","bin607.log"
"Mar 27 2020","2458935.9999537035","607003201","78.61","6.77e-8","1.64e-8","-1.54","-","127.36","1e-8","0","bin608.log"
"Apr 03 2020","2458942.9999537035","607608001","81.33","5.74e-8","1.50e-8","-1.54","-","133.94","1e-8","0","bin609.log"
"Apr 10 2020","2458949.9999537035","608212801","75","4.36e-8","1.25e-8","-1.54","-","140.48","1e-8","0","bin610.log"
"Apr 17 2020","2458956.9999537035","608817601","21.47","2.78e-8","1.34e-8","-1.54","-","147.01","1e-8","0","bin611.log"
"Apr 24 2020","2458963.9999537035","609422401","20.04","2.71e-8","1.34e-8","-1.54","-","153.53","1e-8","0","bin612.log"
"May 01 2020","2458970.9999537035","610027201","65.37","5.12e-8","1.43e-8","-1.54","-","160.03","1e-8","0","bin613.log"
"May 08 2020","2458977.9999537035","610632001","90.84","7.05e-8","1.74e-8","-1.54","-","166.45","1e-8","0","bin614.log"
"May 15 2020","2458984.9999537035","611236801","88.3","6.35e-8","1.60e-8","-1.54","-","172.43","1e-8","0","bin615.log"
"May 22 2020","2458991.9999537035","611841601","100.22","8.62e-8","1.93e-8","-1.54","-","175.17","1e-8","0","bin616.log"
"May 29 2020","2458998.9999537035","612446401","67.1","6.32e-8","1.75e-8","-1.54","-","170.77","1e-8","0","bin617.log"
"Jun 05 2020","2459005.9999537035","613051201","66.4","1.06e-7","2.75e-8","-1.54","-","164.30","1e-8","0","bin618.log"
"Jun 12 2020","2459012.9999537035","613656001","23.88","3.72e-8","1.76e-8","-1.54","-","157.41","1e-8","0","bin619.log"
"Jun 19 2020","2459019.9999537035","614260801","74.5","6.48e-8","1.73e-8","-1.54","-","150.36","1e-8","0","bin620.log"
"Jun 26 2020","2459026.9999537035","614865601","133.37","8.95e-8","1.91e-8","-1.54","-","143.23","1e-8","0","bin621.log"
"Jul 03 2020","2459033.9999537035","615470401","188.84","1.22e-7","2.10e-8","-1.54","-","136.07","1e-8","0","bin622.log"
"Jul 10 2020","2459040.9999537035","616075201","131.1","7.50e-8","1.64e-8","-1.54","-","128.94","1e-8","0","bin623.log"
"Jul 17 2020","2459047.9999537035","616680001","173.57","7.04e-8","1.30e-8","-1.54","-","121.84","1e-8","0","bin624.log"
"Jul 24 2020","2459054.9999537035","617284801","152.29","8.24e-8","1.54e-8","-1.54","-","114.83","1e-8","0","bin625.log"
"Jul 31 2020","2459061.9999537035","617889601","98.19","7.07e-8","1.52e-8","-1.54","-","107.92","1e-8","0","bin626.log"
"Aug 07 2020","2459068.9999537035","618494401","52.88","5.32e-8","1.52e-8","-1.54","-","101.12","1e-8","0","bin627.log"
"Aug 14 2020","2459075.9999537035","619099201","122.65","7.11e-8","1.62e-8","-1.54","-","94.45","1e-8","0","bin628.log"
"Aug 21 2020","2459082.9999537035","619704001","86.82","5.90e-8","1.54e-8","-1.54","-","87.91","1e-8","0","bin629.log"
"Aug 28 2020","2459089.9999537035","620308801","106.59","6.07e-8","1.49e-8","-1.54","-","81.50","1e-8","0","bin630.log"
"Sep 04 2020","2459096.9999537035","620913601","119.91","6.40e-8","1.38e-8","-1.54","-","75.23","1e-8","0","bin631.log"
"Sep 11 2020","2459103.9999537035","621518401","56.53","5.27e-8","1.39e-8","-1.54","-","69.08","1e-8","0","bin632.log"
"Sep 18 2020","2459110.9999537035","622123201","61.86","5.58e-8","1.56e-8","-1.54","-","63.04","1e-8","0","bin633.log"
"Sep 25 2020","2459117.9999537035","622728001","88.92","5.49e-8","1.40e-8","-1.54","-","57.11","1e-8","0","bin634.log"
"Oct 02 2020","2459124.9999537035","623332801","177.12","8.08e-8","1.45e-8","-1.54","-","51.27","1e-8","0","bin635.log"
"Oct 09 2020","2459131.9999537035","623937601","52.1","6.55e-8","1.68e-8","-1.54","-","45.52","1e-8","0","bin636.log"
"Oct 16 2020","2459138.9999537035","624542401","40.68","3.75e-8","1.30e-8","-1.54","-","39.86","1e-8","0","bin637.log"
"Oct 23 2020","2459145.9999537035","625147201","188.36","1.01e-7","1.95e-8","-1.54","-","34.31","1e-8","0","bin638.log"
"Oct 30 2020","2459152.9999537035","625752001","167.37","1.08e-7","1.98e-8","-1.54","-","28.95","1e-8","0","bin639.log"
